//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	경도	잡는형식	굽높이	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템	필요 아이템종류	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율	최소추가스킬	최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요FP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4 (유지효과)	"효과 5 (발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	참조스탯1	참조스탯2	참조타겟1	참조타겟2	참조수치1	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명
//ver	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nHardness	dwHanded	dwHeelH	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet 	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwparry	dwblockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	tmContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment
6	SI_JST_YOYO_ESCAPE	IDS_PROPSKILL_TXT_000266	1	1	JTYPE_PRO	JOB_JESTER	DIS_SUPPORT	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	SI_ACR_YOYO_ABSOLUTEBLOCK	6	=	=	SR_BEFORE	10000	=	=	XI_SKILL_JST_YOYO_ESCAPE01	=	XI_SKILL_JST_YOYO_ESCAPE02	=	=	MTI_JST_YOYO_ESCAPE01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	10	3725	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstSupEscape.dds"""	0	""""""	IDS_PROPSKILL_TXT_000267
6	SI_JST_YOYO_VATALSTAB	IDS_PROPSKILL_TXT_000268	1	1	JTYPE_PRO	JOB_JESTER	DIS_YOYO	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_HRANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	80	SI_JST_YOYO_CRITICALSWING	4	SI_JST_YOYO_BACKSTAB	7	SR_BEFORE	5000	=	=	=	=	XI_SKILL_JST_YOYO_VATALSTAB02	=	=	MTI_JST_YOYO_VATALSTAB01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	50	=	KT_SKILL	0	0	0	0	0	=	1	10	3735	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstSupVatals.dds"""	0	""""""	IDS_PROPSKILL_TXT_000269
//																																																																																																																											
6	SI_RAG_SUP_FASTATTACK	IDS_PROPSKILL_TXT_000270	1	1	JTYPE_PRO	JOB_RANGER	DIS_SUPPORT	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	65	SI_RAG_BOW_ICEARROW	3	=	=	SR_BEFORE	30000	=	=	=	=	XI_SKILL_RAG_SUP_FASTATTACK02	=	=	MTI_RAG_SUP_FASTATTACK01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	10	3745	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagSupFastsh.dds"""	0	""""""	IDS_PROPSKILL_TXT_000271
6	SI_RAG_BOW_ICEARROW	IDS_PROPSKILL_TXT_000272	1	1	JTYPE_PRO	JOB_RANGER	DIS_BOW	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	SI_ACR_BOW_AUTOSHOT	4	=	=	SR_BEFORE	3000	=	=	=	XI_SKILL_RAG_BOW_ICEARROW02	XI_SKILL_RAG_BOW_ICEARROW03	=	=	MTI_RAG_BOW_ICEARROW01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_REGION	=	DST_DEX	=	RT_ATTACK	=	35	=	KT_SKILL	0	0	0	0	0	=	1	10	3755	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagBowIcearr.dds"""	0	""""""	IDS_PROPSKILL_TXT_000273
6	SI_RAG_BOW_FLAMEARROW	IDS_PROPSKILL_TXT_000274	1	1	JTYPE_PRO	JOB_RANGER	DIS_BOW	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	2000	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	SI_GEN_FRAMEARROW_BURN	=	=	=	=	60	=	=	=	=	SR_BEFORE	4000	=	=	=	XI_SKILL_RAG_BOW_FLAMEARROW02	XI_SKILL_RAG_BOW_FLAMEARROW03	=	=	MTI_RAG_BOW_FLAMEARROW01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_REGION	=	DST_DEX	=	RT_ATTACK	=	35	=	KT_SKILL	0	0	0	0	0	=	1	10	3765	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagBowFlamea.dds"""	0	""""""	IDS_PROPSKILL_TXT_000275
6	SI_RAG_BOW_PIRCINGARROW	IDS_PROPSKILL_TXT_000276	1	1	JTYPE_PRO	JOB_RANGER	DIS_BOW	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	70	SI_RAG_BOW_FLAMEARROW	3	=	=	SR_BEFORE	3000	=	=	=	XI_SKILL_RAG_BOW_PIRCINGARROW02	XI_SKILL_RAG_BOW_PIRCINGARROW03	=	=	MTI_RAG_BOW_PIRCINGARROW01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_LINE	=	DST_DEX	=	RT_ATTACK	=	40	=	KT_SKILL	0	0	0	0	0	=	1	10	3775	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagBowPierci.dds"""	0	""""""	IDS_PROPSKILL_TXT_000277
6	SI_RAG_BOW_POISONARROW	IDS_PROPSKILL_TXT_000278	1	1	JTYPE_PRO	JOB_RANGER	DIS_BOW	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	SI_ACR_BOW_ARROWRAIN	3	=	=	SR_BEFORE	4000	=	=	=	XI_SKILL_RAG_BOW_POISONARROW02	XI_SKILL_RAG_BOW_POISONARROW03	=	=	MTI_RAG_BOW_POISONARROW01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	40	=	KT_SKILL	0	0	0	0	0	=	1	10	3785	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagBowPoison.dds"""	0	""""""	IDS_PROPSKILL_TXT_000279
6	SI_RAG_BOW_SILENTARROW	IDS_PROPSKILL_TXT_000280	1	1	JTYPE_PRO	JOB_RANGER	DIS_BOW	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	75	SI_RAG_SUP_NATURE	4	=	=	SR_BEFORE	10000	=	=	=	XI_SKILL_RAG_BOW_SILENTARROW02	XI_SKILL_RAG_BOW_SILENTARROW03	=	=	MTI_RAG_BOW_SILENTARROW01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	40	=	KT_SKILL	0	0	0	0	0	=	1	10	3795	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagBowSltaro.dds"""	0	""""""	IDS_PROPSKILL_TXT_000281
6	SI_RAG_SUP_NATURE	IDS_PROPSKILL_TXT_000282	1	1	JTYPE_PRO	JOB_RANGER	DIS_SUPPORT	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	70	SI_RAG_BOW_POISONARROW	4	=	=	SR_BEFORE	20000	=	=	XI_SKILL_RAG_SUP_NATURE01	=	XI_SKILL_RAG_SUP_NATURE02	=	=	MTI_RAG_SUP_NATURE01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	DST_INT	=	RT_TIME	=	60000	=	KT_SKILL	0	0	0	0	0	1	1	10	3805	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagSupNature.dds"""	0	""""""	IDS_PROPSKILL_TXT_000283
6	SI_RAG_BOW_TRIPLESHOT	IDS_PROPSKILL_TXT_000284	1	1	JTYPE_PRO	JOB_RANGER	DIS_BOW	JOB_RANGER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	80	SI_RAG_SUP_FASTATTACK	4	SI_RAG_BOW_PIRCINGARROW	7	SR_BEFORE	8000	=	=	=	XI_SKILL_RAG_BOW_TRIPLESHOT02	XI_SKILL_RAG_BOW_TRIPLESHOT03	=	=	MTI_RAG_BOW_TRIPLESHOT01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	40	=	KT_SKILL	0	0	0	0	0	=	1	10	3815	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagBowTriple.dds"""	0	""""""	IDS_PROPSKILL_TXT_000285
//																																																																																																																											
6	SI_GEN_FLASH	IDS_PROPSKILL_TXT_000286	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_RANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	=	=	=	=	=	XI_SKILL_GEN_FLASH	=	=	=	EXT_MAGIC	WUI_NOW	SRO_AROUND	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	4005	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleMulAvalan.dds"""	0	""""""	IDS_PROPSKILL_TXT_000287
6	SI_GEN_STUNSINGLE	IDS_PROPSKILL_TXT_000288	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_STUN	=	=	=	=	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	4020	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000289
6	SI_GEN_STUNGROUP	IDS_PROPSKILL_TXT_000290	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_STUN	=	=	=	=	=	=	EXT_MAGIC	WUI_NOW	SRO_AROUND	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	4025	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000291
6	SI_GEN_DAMAGE	IDS_PROPSKILL_TXT_000292	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_RANGE	=	0	=	=	0	=	=	=	=	=	=	=	=	=	=	=	0	=	=	=	=	=	=	=	0	0	=	=	=	=	=	=	=	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_REGION	=	DST_STA	=	RT_ATTACK	=	10	=	KT_SKILL	0	0	0	0	0	=	1	5	4015	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleMulAvalan.dds"""	0	""""""	IDS_PROPSKILL_TXT_000293
6	SI_GEN_ATK_COUNTER	IDS_PROPSKILL_TXT_000294	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_HRANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SKILL_ACR_YOYO_COUNTER02	=	=	MTI_ACR_YOYO_COUNTER02	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	30	=	KT_SKILL	0	0	0	0	0	=	1	20	4030	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstYoyBackst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000295
6	SI_GEN_KNOCK_BACK	IDS_PROPSKILL_TXT_000296	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	EXT_ANOTHER	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	30	=	KT_SKILL	0	0	0	0	0	=	1	20	SA_KNOCK_BACK_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstYoyBackst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000297
6	SI_GEN_FRAMEARROW_BURN	IDS_PROPSKILL_TXT_000298	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_FIRE	0	0	0	=	=	=	=	=	=	=	=	2000	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SKILL_ELE_FIRE_BURINGFIELD02     	=	=	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_FIRE	DST_INT	DST_INT	RT_ATTACK	RT_TIME	5	2000	KT_MAGIC	0	0	0	0	0	=	1	10	SA_FLAMEARROW_BURN_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirBunfil.dds"""	0	""""""	IDS_PROPSKILL_TXT_000299
6	SI_GEN_POISON	IDS_PROPSKILL_TXT_000300	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_GEN_POSION	=	=	=	=	=	0	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	10	SA_POISON_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirBunfil.dds"""	0	""""""	IDS_PROPSKILL_TXT_000301
6	SI_GEN_STONEHAND	IDS_PROPSKILL_TXT_000302	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_STUN	=	=	=	=	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	5	SA_STONEHAND_STUN_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000303
6	SI_GEN_BLEEDING	IDS_PROPSKILL_TXT_000304	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_GEN_BLEEDING	=	=	=	=	=	0	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	10	SA_BLEEDING_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirBunfil.dds"""	0	""""""	IDS_PROPSKILL_TXT_000305
6	SI_GEN_STEALHP	IDS_PROPSKILL_TXT_000306	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_BLEEDING	=	=	=	=	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	5	SA_STEALHP_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000307
6	SI_GEN_SWORDCROSS	IDS_PROPSKILL_TXT_000308	1	1	JTYPE_PRO	JOB_RINGMASTER	DIS_HOLY	JOB_RINGMASTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_CHEERSTICK	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_RANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	=	=	=	=	SR_BEFORE	0	=	=	=	=	=	=	=	MTI_RIN_SUP_CASTING01	=	=	EXT_ANOTHER	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	1	3825	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_RinSupCross.dds"""	0	""""""	IDS_PROPSKILL_TXT_000309
6	SI_GEN_POISONSTING	IDS_PROPSKILL_TXT_000310	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_GEN_POSION	=	=	=	=	=	0	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	10	SA_POISONSTING_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirBunfil.dds"""	0	""""""	IDS_PROPSKILL_TXT_000311
6	SI_MOB_BLEEDING	IDS_PROPSKILL_TXT_000312	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_GEN_BLEEDING	=	=	=	=	=	0	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	10	SA_MOB_BLEEDING_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirBunfil.dds"""	0	""""""	IDS_PROPSKILL_TXT_000313
6	SI_GEN_ATKSPELL_RATESINGLE	IDS_PROPSKILL_TXT_000314	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_RATE	=	=	=	=	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	SA_ATKSPELL_SINGLE_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000315
6	SI_GEN_ATKSPELL_RATEGROUP	IDS_PROPSKILL_TXT_000316	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_RATE	=	=	=	=	=	=	EXT_MAGIC	WUI_NOW	SRO_AROUND	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	SA_ATKSPELL_GROUP_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000317
